nike,mens,lifestyle,https://static.nike.com/a/images/w_960,c_limit/439ffa1d-562c-430d-94ea-09f220368bda/image.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/vsr2cc2nwyzmmi8ksckn/roshe-g-tour-mens-golf-shoe-lWnq54.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/be6035fc-9a32-4e15-9f10-143db2d60ed6/air-zoom-infinity-tour-golf-shoe-d6B7Jt.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/80cb3e5b-0cfe-4244-b521-0794fc51a463/air-max-1-g-nrg-mens-golf-shoe-99hbnP.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/76011aa1-263c-48da-93f2-edd5b873524f/react-infinity-pro-golf-shoe-wide-fPmm2x.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1e10ba95-ed47-457d-a0c9-6ccc87b32838/nikecourt-air-max-volley-mens-hard-court-tennis-shoe-cStf80.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ebc83d44-e8a6-494f-9fc4-c98656d70924/nikecourt-air-zoom-vapor-x-knit-mens-hard-court-tennis-shoe-KT8X3C.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8c147646-47cc-44a4-bbaa-7b42d1e289f5/nikecourt-air-zoom-gp-turbo-mens-hard-court-tennis-shoe-1hgx7C.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f03bc30b-5555-4cf7-a5bb-c28b69e3239c/nikecourt-air-zoom-vapor-cage-4-mens-hard-court-tennis-shoe-gj2d2f.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/acfeefe9-ce31-4fb6-b837-38507582edc0/nikecourt-air-zoom-vapor-cage-4-mens-hard-court-tennis-shoe-DHsDCM.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e008e6ae-4e1d-4959-ba6a-50c4bfda0b13/nikecourt-air-max-vapor-wing-premium-mens-tennis-shoe-Ll2RTZ.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/28ecdc8d-01f8-4759-8aed-8b5e7cc7f8a6/nikecourt-tech-challenge-20-mens-tennis-shoe-jh124m.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b9ac5fcd-38b6-46f6-bc3e-ece21cc3fbe0/nikecourt-lite-2-mens-hard-court-tennis-shoe-PbnfMT.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9e19d716-d015-462a-916e-fd14d1fb536f/nikecourt-air-zoom-vapor-x-mens-hard-court-tennis-shoe-pK2RFq.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f96122e6-fce3-478f-bae2-971c3a3a5f79/nikecourt-air-max-vapor-wing-ms-mens-multi-surface-tennis-shoe-s4bDtf.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/83bc0a6c-73b4-4f4b-9e73-ef604b22b2d4/nikecourt-zoom-vapor-x-air-max-95-mens-tennis-shoe-MbhDCb.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ed5ecfc1-98ba-46af-af7a-bb5c8dcc1943/nikecourt-air-zoom-prestige-mens-tennis-shoe-vY8981.jpg
nike,mens,tennis,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dd162e91-f40a-4ffa-91f9-b2d68fd3e9d1/nikecourt-air-max-wildcard-mens-tennis-shoe-p9NhX7.jpg
nike,mens,track&field,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/03e7c50b-233a-4d6c-aac8-e7676d958b2e/zoom-matumbo-3-racing-spike-3oDYmx.jpg
nike,mens,track&field,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/hrbohcrqglqaezptfngl/zoom-d-track-spike-Yd1dPR.jpg
nike,mens,track&field,
nike,mens,track&field,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/959b80d2-8d18-46a2-af85-ce13793e17b4/air-zoom-structure-22-mens-running-shoe-1KqM5f.jpg
nike,mens,track&field,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/kwx7sdxaistpggt7ed1l/air-zoom-pegasus-36-mens-running-shoe-extra-wide-D24Mcz.jpg
nike,mens,track&field,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ulwzdsajiryepcrvbadz/air-zoom-pegasus-34-mens-running-shoe-5XqC72.jpg
nike,mens,track&field,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f7ed5564-ec45-4993-b7c0-b06dcc120dd6/zoom-victory-3-racing-shoe-dPT0Drzl.jpg
nike,mens,track&field,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/69f40743-4ea9-4f10-8d51-1c8726fd8c30/zoom-victory-elite-2-racing-spike-MkTmY1M1.jpg
nike,mens,walking,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ea558b9b-9bc0-42bc-939e-2cc4c6c2f5c3/cruzrone-unisex-shoe-T2rRwS.jpg
nike,mens,walking,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/foumrqzlvd16pqskbmcy/air-monarch-iv-mens-training-shoe-extra-wide-lPtRrS.jpg
nike,mens,walking,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d1881870-66a0-4a1b-a9b2-8782bb4ab5d6/flex-experience-run-9-mens-running-shoe-extra-wide-17FprH.jpg
nike,mens,walking,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fb3jfghcp3kbr8bii90n/odyssey-react-flyknit-2-mens-running-shoe-T3VG7N.jpg
nike,mens,walking,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ejjk0qiwsqpvol7b0acs/quest-2-mens-running-shoe-GDCMSC.jpg
nike,mens,walking,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-df01020e-93c5-4e5d-911c-f285fa1384ae/revolution-5-mens-running-shoe-extra-wide-gDXTSx.jpg
nike,mens,walking,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/itjvfx0vibnshakyp1uh/air-zoom-wio-6-mens-running-shoe-SHNScG.jpg
nike,mens,walking,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dhobiwbddoekhecg9kh6/epic-react-flyknit-2-mens-running-shoe-2S0Cn1.jpg
nike,mens,walking,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/51573ff1-401a-430b-b7fb-5b3950638f58/owaysis-mens-sandal-SQZT3S.jpg
nike,mens,walking,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fd600594-b997-41a0-81b1-46e1e522ef01/revolution-5-special-edition-mens-running-shoe-cWpB0s.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/kybzbkolrlshxvlcw9p7/air-max-270-womens-shoe-Pgb94t.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b9bdf5fb-d67a-49ab-97d1-49d4c7b0e112/air-force-1-shadow-womens-shoe-kTgn9J.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-e6afc75b-b69d-4a4e-9084-b501f914f62d/air-force-1-07-womens-shoe-KyTwDPGG.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-2592edc3-bdf6-4e1f-a87b-8ca1d1e036c0/air-max-97-womens-shoe-XD9m01.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/18568bf2-023d-4940-ae14-9e1fe7a5dd37/air-force-1-pixel-womens-shoe-gh10GN.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/pfuxaajxqlm4plydjcaa/air-force-1-sage-low-womens-shoe-CprflJ.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6ee66201-2062-4138-9836-8f7c5bf410ab/air-max-2090-se-womens-shoe-pQSLWT.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b2bfaf14-ed59-48a7-b8ae-e684b1d605ce/air-max-270-react-se-womens-shoe-trW1vK.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/hwmlypjp1w0o5fha9xgy/air-max-90-womens-shoe-g5nqKN.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e6b5eb3c-b8ea-427f-ad35-16206008db8a/air-force-1-shadow-se-womens-shoe-sWkWmK.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fa64d3fa-392d-4ff6-b420-f575e330e1e9/air-zoom-division-womens-shoe-wrHTTx.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b2652322-43af-4eac-ae0c-caa17d6d79a5/air-max-verona-womens-shoe-JF64LJ.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2f0c8cdb-d486-48a7-a4fd-db755d084b9c/daybreak-womens-shoe-gB1tHp.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ad1e7843-3848-4fa3-8497-1ff525ffe703/vista-lite-womens-shoe-f347DR.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/56348a14-37c1-4163-b972-5b5a86350005/air-max-up-womens-shoe-bL7qtj.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/24112857-2e94-476a-be16-c3bc794b227c/react-vision-womens-shoe-kGhsR6.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c51ozw5lunn5oipbh0cv/air-force-1-sp-womens-shoe-CsrVcC.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2458f73e-78c0-433e-8eee-b1379d43fe12/blazer-mid-77-se-womens-shoe-MbVGjH.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i7waeuul6ukvvdiowsqj/air-vapormax-flyknit-3-womens-shoe-ZHCbvC.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a6c169bc-616d-4784-b81c-32ea11291702/react-art3mis-womens-shoe-R17NVj.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e23ff541-c436-4fa0-987f-529e92e1bc0c/air-vapormax-360-womens-shoe-fQ3DBk.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9ef6f76c-5d6d-4a8f-8a62-2558f832a410/air-max-90-twist-womens-shoe-tJwGGF.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ed8b662e-a846-4a77-82e9-1fdd3da69d7a/air-max-90-premium-womens-shoe-F2W2MJ.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/250f1f74-e54b-4380-b9a3-a4f92521186c/waffle-racer-crater-womens-shoe-6MvdVq.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/563b29e6-a7eb-4700-9095-c771b0265203/waffle-racer-2x-womens-shoe-3LSStk.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/24843bc4-ad6b-4fc6-b172-8b6ec36740e4/blazer-mid-77-womens-shoe-25h71W.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5f38198c-561b-4a5b-b974-26ad082490b9/air-force-1-07-lx-womens-shoe-tjqgzL.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a4864e44-6824-4363-8e92-717dde390eaa/blazer-mid-77-infinite-womens-shoe-rl8L8B.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/89eaef0f-3742-4e83-8b09-f4c8f5d3f7ef/air-vapormax-plus-womens-shoe-xbt7zf.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-23777cb9-6e3f-4880-9214-d47d8a5e9994/air-jordan-1-low-womens-shoe-Bb77Wn.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bfbe4578-1e73-4e6b-b65a-dcc16b067b0b/air-force-1-crater-womens-shoe-28NwmB.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0cb487d1-35f2-40ab-aff7-3a44329dc08e/tc-7900-lx-3m™-womens-shoe-SgrkqS.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/95c215cf-ee36-4b8b-99a9-0c9dec82ea16/waffle-racer-lx-womens-shoe-2TnlCR.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8003dbe8-2e85-48ee-aa8a-c0eff3ea7688/air-max-2090-twist-womens-shoe-878ZF6.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d43df27d-602d-423c-aa15-c71902e84514/air-max-correlate-womens-shoe-29Vjp0.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5b02988f-4399-44a3-ac28-b99c8ca5201c/offcourt-leather-womens-slide-KXwMBX.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d273b0a3-df74-4041-aa65-6def6abdd6c8/air-force-1-07-womens-shoe-vTKB3S.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/051f5eca-193c-44cc-83b8-07c8d602eb3a/dbreak-type-womens-shoe-tswQLH.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3a791f9f-612d-4352-8319-8a1292411b72/jordan-delta-womens-shoe-6S5tNF.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a75ec4e0-37d0-4356-9845-d2b049610c10/zoom-double-stacked-womens-shoe-jNLJcC.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/247df283-5427-45c2-adbf-754d9d52c183/air-force-1-07-lv8-mens-shoe-zVK9TD.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/14bc25c9-dd24-4610-b218-fed4ca0a01e7/air-max-1-mens-shoe-Qc2M4T.jpg
nike,womens,lifestyle,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3e44ef87-03a3-49d1-92b1-eff9708f5e3b/air-vapormax-plus-mens-shoe-z22vgZ.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fb0c9ddb-45b1-416c-b24c-579075d78f94/react-infinity-run-flyknit-womens-running-shoe-c54NMG.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/36c2833f-836a-4bb0-bf28-3c8f7bcb3482/pegasus-trail-2-gore-tex-womens-trail-running-shoe-lhj8Xd.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/7ab7d07a-ce93-4c05-af85-d74371472c82/air-zoom-pegasus-37-womens-running-shoe-Jl0bDf.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/7eb2743b-f3d4-4251-be8d-ddfed9fc2a77/react-phantom-run-flyknit-2-womens-running-shoe-65fS2h.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fb5042e5-30bd-450e-a81e-8198a37d1ebf/air-zoom-tempo-next-womens-running-shoe-ZWMnV0.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a73b8138-2c20-4dd5-bfc0-ab12e43bba48/pegasus-trail-2-womens-trail-running-shoe-JNVF2M.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3cda2390-fefc-45e5-9670-a5595d435e67/wildhorse-6-womens-trail-running-shoe-jJXN1F.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a2eb260d-530a-4416-84ec-23c6c4d771ff/air-zoom-alphafly-next-eliud-kipchoge-womens-racing-shoe-c2ct5X.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fbc8417d-4393-4126-8cfd-b82f9cecd85b/revolution-5-womens-running-shoe-hC41Vf.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8e20e24c-a2ec-478a-8ab4-761f75194221/wio-7-shield-womens-running-shoe-jcPJCM.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-22b71335-93b5-486b-abaf-78f0a0fb5ef6/react-miler-womens-running-shoe-0mgX0d.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2d5f0748-7c9c-4df9-9204-9d49c71e5c3a/quest-3-womens-running-shoe-BBjpVm.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/93c4867d-ea49-4ef2-b1ce-2dd62409e3c4/air-zoom-pegasus-37-flyease-womens-running-shoe-2RlCzR.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6b6b1b99-f0c6-4cd5-a312-3b3a284473bc/air-zoom-alphafly-next-womens-racing-shoe-kG0K45.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-1f47ff4b-e9a1-4cd1-9693-be9cbd430fb0/zoom-pegasus-turbo-2-womens-running-shoe-lBb48K.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/hiyyahatbonso7wiosvv/air-zoom-pegasus-36-womens-running-shoe-ksw5Hx.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/30cb2fd4-e77c-4a6c-a768-537f736dab21/air-zoom-pegasus-37-shield-womens-running-shoe-c099Qw.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/96104ccb-e2d3-4f21-b840-ee9fe929befd/zoom-rival-d-10-womens-track-spike-pGkEbE.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/34d8e04a-6b6c-4e04-89f2-04b81d8d7006/downshifter-9-womens-running-shoe-wide-BrW8NX.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/t4z3m8rqzq7vi0licyaa/free-rn-flyknit-3-womens-running-shoe-TSXbz2.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c9628599-da30-496a-9c20-6cfb3bff3e98/renew-run-womens-running-shoe-9CrB26.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-11e11fe2-9dbe-48c0-8454-bddfd1ed4a2f/air-zoom-wio-7-womens-running-shoe-wide-16bfpz.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/pqqsidgqgru0ydljehvc/downshifter-9-womens-running-shoe-NJV8Bd.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/obdxfabaxn8al4cjevoj/renew-rival-womens-running-shoe-0KR6XW.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c5b1cd39-f0ec-468b-8b2e-a6d36f270e73/joyride-dual-run-womens-running-shoe-B3dNj5.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/hwl33knyoswqtokqpqkq/legend-react-womens-running-shoe-b4Zh09.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2b003f45-d82b-43d5-93f8-05279b6d1503/air-max-thea-womens-shoe-4AZW02.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-97d45748-65a9-4dce-a728-7f0c567ee7cd/quest-2-womens-running-shoe-zFzv4V.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/otbsyhtpw0qfnc60nkyw/free-rn-2018-womens-running-shoe-zE8Je3.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e00b2814-da24-43bb-b587-da2cd7b7e6f7/flex-contact-3-womens-running-shoe-l2zs2f.jpg
nike,womens,running,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/63f23708-e3aa-4b01-b8d0-bedfd53b5f45/zoom-gravity-womens-running-shoe-gb3t0N.jpg
nike,womens,basketball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8b5fc74b-e077-4c06-9c3e-5bf93b291f81/custom-kyrie-7-by-you.jpg
nike,womens,basketball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/87d41e67-0725-4154-b63d-1b82a9526c63/custom-kd-13-music-by-you.jpg
nike,womens,basketball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/87154be3-205e-44b7-9b04-e9a85a66b5cf/kd13-ny-vs-ny-basketball-shoe-n3hW34.jpg
nike,womens,basketball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/96c347db-185c-41c9-a7c7-4d684b68fb88/kyrie-low-3-ny-vs-ny-basketball-shoe-4VT0rq.jpg
nike,womens,basketball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5c410440-7d2c-475a-90e1-260f4d20f852/kyrie-low-3-harmony-basketball-shoe-r9P0X1.jpg
nike,womens,basketball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-f78cd860-8ff0-4599-a936-5d4624440b9e/lebron-witness-4-basketball-shoe-7zfgGM.jpg
nike,womens,basketball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4a4c938a-319c-459b-8153-7868aac8ef39/lebron-17-fire-red-basketball-shoe-DkNN8W.jpg
nike,womens,basketball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/pmjcu1jclonzphlnv3jz/air-max-impact-basketball-shoe-rT6d0G.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c7af7494-b974-4bcf-9b1e-02ad3e27ac12/renew-in-season-tr-10-womens-training-shoe-rV5XZ4.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0592afd6-80f5-45ae-956b-03e1a56e7052/metcon-6-womens-training-shoe-Fnbqj3.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e1b0e675-0297-4318-875c-84f07bc506df/free-metcon-3-womens-training-shoe-mrrbn6.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9969a3a6-e570-4dbb-aaba-c82ce74f988f/air-max-bella-tr-3-womens-training-shoe-fl5g5G.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/79acdf14-51bf-409a-9c4f-b30f05113307/superrep-cycle-womens-indoor-cycling-shoe-tMMfR6.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/96e4bcf5-ef12-49f9-b139-498fecc5a680/superrep-go-womens-training-shoe-fxNDMx.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/74623394-5112-44fa-91f2-bc5c8820a138/air-zoom-superrep-premium-womens-hiit-class-shoe-9BGJQ1.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-f2011438-2a7c-419a-9154-cc3aa4657b80/metcon-5-womens-training-shoe-2xvQ6H.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-7232a859-6a4f-455d-bc6c-3744aaa7852d/metcon-5-premium-womens-training-shoe-0nRwgF.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/mozej27mh4z3k7pbhvyv/metcon-4-xd-womens-cross-training-weightlifting-shoe-bcV2xC.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/vfm1imlh8omeka14uxj7/flex-tr-9-womens-training-shoe-p8xxrj.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f4cecfab-e32f-45c3-ab6e-f234684102c4/zoomx-superrep-surge-womens-endurance-class-shoe-33NTNV.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ykdtqkvkkrnjqcmc7h2b/air-max-bella-tr-2-womens-training-shoe-GT0PnR.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/xmqatsphwtelzrgdc3va/free-tr8-womens-gym-hiit-cross-training-shoe-9O38Er.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/503d05a0-e548-4e19-a952-bfe57d825f55/air-zoom-elevate-womens-training-shoe-vwFfK0.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8c175af4-50ab-41d7-870d-a37a3cc20562/react-hyperset-womens-indoor-court-shoe-Hp4LWJ.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/17dc003c-3dbe-4e3d-a4fd-0075ba869f04/in-season-tr-8-womens-training-shoe-HZBQ80.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ff6bec01-c8f4-42b1-a33b-cb089f13ce60/renew-in-season-tr-10-premium-womens-training-shoe-K6tRGM.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/76db531c-0a9c-4889-b0b1-df84b6f5a1b9/in-season-tr-9-womens-training-shoe-F6MRbL.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/z5zugv2hxkl6vbrjlrk6/air-zoom-elevate-womens-training-shoe-1xqmqh.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/nggiqwdpkbrsfkrrczwd/zoom-hyperace-2-womens-volleyball-shoe-KlrjdK.jpg
nike,womens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ecd814e1-41a7-44df-beff-96a8fffb8ce1/hyperspeed-court-womens-volleyball-shoe-QRGvK1.jpg
